launch_id,unix_time_s,pressure_hpa,temperature_c,dewPoint_c,humidity_percent,latitude_deg,longitude_deg,wind_direction_deg,wind_speed_mps,elevation_gps_m,elevation2_m,flags
ocw1k5zzkwml,1632525486,960.59997558593750000,27.59000015258789062,,25.02000045776367188,32.83952713012695312,-97.29957580566406250,,,470,284,205,
ocw1k5zzkwml,1632525491,958.50000000000000000,27.46999931335449219,,24.86000061035156250,32.83974075317382812,-97.29963684082031250,,,493,304,205,
ocw1k5zzkwml,1632525496,956.50000000000000000,27.27000045776367188,,25.37999916076660156,32.83994293212890625,-97.29963684082031250,,,511,323,205,
ocw1k5zzkwml,1632525501,954.40002441406250000,27.14999961853027344,,25.43000030517578125,32.84019088745117188,-97.29960632324218750,,,532,341,205,
ocw1k5zzkwml,1632525507,952.50000000000000000,27.00000000000000000,,25.56999969482421875,32.84044647216796875,-97.29956054687500000,,,545,359,205,
ocw1k5zzkwml,1632525511,950.50000000000000000,26.84000015258789062,,25.72999954223632812,32.84067916870117188,-97.29956054687500000,,,562,377,205,
ocw1k5zzkwml,1632525516,948.70001220703125000,26.70000076293945312,,25.86000061035156250,32.84092712402343750,-97.29955291748046875,,,577,394,221,
ocw1k5zzkwml,1632525521,946.90002441406250000,26.54999923706054688,,25.98999977111816406,32.84118652343750000,-97.29960632324218750,,,596,411,221,
ocw1k5zzkwml,1632525526,944.79998779296875000,26.45000076293945312,,26.07999992370605469,32.84141540527343750,-97.29959869384765625,,,615,431,221,
ocw1k5zzkwml,1632525536,941.20001220703125000,26.13999938964843750,,26.35000038146972656,32.84190750122070312,-97.29959106445312500,,,649,464,221,
ocw1k5zzkwml,1632525541,939.50000000000000000,25.95000076293945312,,26.29999923706054688,32.84212112426757812,-97.29959106445312500,,,668,480,221,
ocw1k5zzkwml,1632525546,938.09997558593750000,25.85000038146972656,,26.34000015258789062,32.84240341186523438,-97.29964447021484375,,,680,493,221,
ocw1k5zzkwml,1632525551,936.50000000000000000,25.70000076293945312,,26.36000061035156250,32.84265136718750000,-97.29965972900390625,,,692,509,221,
ocw1k5zzkwml,1632525556,935.09997558593750000,25.60000038146972656,,26.45000076293945312,32.84289169311523438,-97.29972076416015625,,,706,522,221,
ocw1k5zzkwml,1632525561,933.50000000000000000,25.54999923706054688,,26.53000068664550781,32.84311294555664062,-97.29980468750000000,,,721,536,221,
ocw1k5zzkwml,1632525566,932.09997558593750000,25.52000045776367188,,26.56999969482421875,32.84338378906250000,-97.29985046386718750,,,735,550,221,
ocw1k5zzkwml,1632525571,930.59997558593750000,25.40999984741210938,,26.68000030517578125,32.84365844726562500,-97.29991912841796875,,,749,563,221,
ocw1k5zzkwml,1632525576,929.00000000000000000,25.20999908447265625,,26.81999969482421875,32.84392166137695312,-97.30000305175781250,,,766,579,205,
ocw1k5zzkwml,1632525581,927.29998779296875000,25.01000022888183594,,27.07999992370605469,32.84416198730468750,-97.30009460449218750,,,780,595,205,
ocw1k5zzkwml,1632525586,925.90002441406250000,24.73999977111816406,,27.25000000000000000,32.84435272216796875,-97.30017089843750000,,,795,608,205,
ocw1k5zzkwml,1632525591,924.00000000000000000,24.54000091552734375,,27.46999931335449219,32.84457778930664062,-97.30023193359375000,,,809,626,221,
ocw1k5zzkwml,1632525596,922.29998779296875000,24.34000015258789062,,27.70999908447265625,32.84479141235351562,-97.30027770996093750,,,821,642,221,
ocw1k5zzkwml,1632525601,920.70001220703125000,24.14999961853027344,,27.94000053405761719,32.84498596191406250,-97.30035400390625000,,,832,658,221,
ocw1k5zzkwml,1632525611,917.90002441406250000,24.06999969482421875,,28.04000091552734375,32.84542846679687500,-97.30051422119140625,,,865,684,221,
ocw1k5zzkwml,1632525616,916.40002441406250000,24.03000068664550781,,28.10000038146972656,32.84565353393554688,-97.30062103271484375,,,878,698,221,
ocw1k5zzkwml,1632525621,914.90002441406250000,23.88999938964843750,,28.22999954223632812,32.84584808349609375,-97.30072784423828125,,,892,713,221,
ocw1k5zzkwml,1632525626,913.50000000000000000,23.85000038146972656,,28.26000022888183594,32.84606933593750000,-97.30081939697265625,,,906,725,221,
ocw1k5zzkwml,1632525631,912.20001220703125000,23.78000068664550781,,28.38999938964843750,32.84625625610351562,-97.30091094970703125,,,919,738,221,
ocw1k5zzkwml,1632525641,909.50000000000000000,23.60000038146972656,,28.59000015258789062,32.84665679931640625,-97.30105590820312500,,,946,764,221,
ocw1k5zzkwml,1632525646,908.20001220703125000,23.56999969482421875,,28.65999984741210938,32.84687423706054688,-97.30114746093750000,,,958,777,221,
ocw1k5zzkwml,1632525651,906.79998779296875000,23.50000000000000000,,28.75000000000000000,32.84705734252929688,-97.30123138427734375,,,972,790,221,
ocw1k5zzkwml,1632525656,905.40002441406250000,23.25000000000000000,,29.03000068664550781,32.84727096557617188,-97.30131530761718750,,,986,804,221,
ocw1k5zzkwml,1632525661,904.20001220703125000,23.21999931335449219,,29.12999916076660156,32.84747314453125000,-97.30144500732421875,,,998,815,221,
ocw1k5zzkwml,1632525666,902.70001220703125000,23.07999992370605469,,29.28000068664550781,32.84764099121093750,-97.30153656005859375,,,1013,830,205,
ocw1k5zzkwml,1632525671,901.09997558593750000,22.97999954223632812,,29.39999961853027344,32.84789276123046875,-97.30170440673828125,,,1027,844,205,
ocw1k5zzkwml,1632525676,899.90002441406250000,22.94000053405761719,,29.45000076293945312,32.84807586669921875,-97.30172729492187500,,,1039,856,205,
ocw1k5zzkwml,1632525681,898.79998779296875000,22.85000038146972656,,29.47999954223632812,32.84820556640625000,-97.30178833007812500,,,1048,867,205,
ocw1k5zzkwml,1632525686,897.59997558593750000,22.80999946594238281,,29.59000015258789062,32.84840393066406250,-97.30184173583984375,,,1058,879,205,
ocw1k5zzkwml,1632525691,896.50000000000000000,22.78000068664550781,,29.60000038146972656,32.84858703613281250,-97.30194091796875000,,,1070,889,205,
ocw1k5zzkwml,1632525696,895.29998779296875000,22.61000061035156250,,29.79999923706054688,32.84874725341796875,-97.30205535888671875,,,1083,901,205,
ocw1k5zzkwml,1632525701,894.20001220703125000,22.59000015258789062,,29.78000068664550781,32.84892272949218750,-97.30210113525390625,,,1096,912,205,
ocw1k5zzkwml,1632525706,892.90002441406250000,22.54999923706054688,,29.81999969482421875,32.84910583496093750,-97.30221557617187500,,,1107,925,205,
ocw1k5zzkwml,1632525711,891.29998779296875000,22.54999923706054688,,29.87000083923339844,32.84928894042968750,-97.30228424072265625,,,1118,940,205,
ocw1k5zzkwml,1632525716,890.09997558593750000,22.38999938964843750,,30.01000022888183594,32.84946823120117188,-97.30236816406250000,,,1129,952,205,
ocw1k5zzkwml,1632525721,888.20001220703125000,22.07999992370605469,,30.35000038146972656,32.84962463378906250,-97.30245971679687500,,,1140,970,205,
ocw1k5zzkwml,1632525726,886.40002441406250000,22.00000000000000000,,30.46999931335449219,32.84982299804687500,-97.30247497558593750,,,1152,988,205,
ocw1k5zzkwml,1632525731,884.90002441406250000,21.84000015258789062,,30.69000053405761719,32.84997940063476562,-97.30257415771484375,,,1167,1002,205,
ocw1k5zzkwml,1632525736,883.29998779296875000,21.59000015258789062,,31.03000068664550781,32.85011672973632812,-97.30261230468750000,,,1183,1018,205,
ocw1k5zzkwml,1632525741,881.50000000000000000,21.38999938964843750,,31.26000022888183594,32.85022735595703125,-97.30272674560546875,,,1201,1036,205,
ocw1k5zzkwml,1632525746,880.09997558593750000,21.45999908447265625,,31.23999977111816406,32.85034179687500000,-97.30277252197265625,,,1218,1050,205,
ocw1k5zzkwml,1632525751,878.59997558593750000,21.29000091552734375,,31.38999938964843750,32.85049819946289062,-97.30281066894531250,,,1240,1064,205,
ocw1k5zzkwml,1632525756,877.20001220703125000,21.46999931335449219,,31.31999969482421875,32.85062408447265625,-97.30284118652343750,,,1255,1078,205,
ocw1k5zzkwml,1632525761,875.90002441406250000,21.43000030517578125,,31.25000000000000000,32.85074234008789062,-97.30290222167968750,,,1269,1090,205,
ocw1k5zzkwml,1632525766,874.59997558593750000,21.42000007629394531,,31.29000091552734375,32.85086059570312500,-97.30293273925781250,,,1283,1103,205,
ocw1k5zzkwml,1632525771,873.40002441406250000,21.15999984741210938,,31.38999938964843750,32.85096359252929688,-97.30297088623046875,,,1301,1115,205,
ocw1k5zzkwml,1632525776,872.09997558593750000,21.10000038146972656,,31.59000015258789062,32.85107803344726562,-97.30300140380859375,,,1313,1129,205,
ocw1k5zzkwml,1632525781,871.00000000000000000,20.84000015258789062,,31.80999946594238281,32.85122299194335938,-97.30303192138671875,,,1328,1139,205,
ocw1k5zzkwml,1632525786,869.59997558593750000,20.75000000000000000,,32.06000137329101562,32.85133743286132812,-97.30308532714843750,,,1340,1154,205,
ocw1k5zzkwml,1632525791,868.29998779296875000,20.80999946594238281,,32.09999847412109375,32.85143280029296875,-97.30308532714843750,,,1351,1166,205,
ocw1k5zzkwml,1632525796,867.09997558593750000,20.68000030517578125,,32.18999862670898438,32.85154342651367188,-97.30312347412109375,,,1363,1178,205,
ocw1k5zzkwml,1632525801,865.70001220703125000,20.52000045776367188,,32.43000030517578125,32.85164260864257812,-97.30313873291015625,,,1372,1192,205,
ocw1k5zzkwml,1632525806,864.59997558593750000,20.35000038146972656,,32.63000106811523438,32.85171127319335938,-97.30316162109375000,,,1387,1203,205,
ocw1k5zzkwml,1632525811,863.20001220703125000,20.52000045776367188,,32.50999832153320312,32.85182189941406250,-97.30315399169921875,,,1399,1217,205,
ocw1k5zzkwml,1632525816,862.00000000000000000,20.31999969482421875,,32.61999893188476562,32.85190963745117188,-97.30320739746093750,,,1409,1229,205,
ocw1k5zzkwml,1632525821,860.50000000000000000,20.36000061035156250,,32.74000167846679688,32.85200500488281250,-97.30322265625000000,,,1422,1244,205,
ocw1k5zzkwml,1632525826,859.29998779296875000,20.09000015258789062,,32.97000122070312500,32.85209655761718750,-97.30321502685546875,,,1436,1256,205,
ocw1k5zzkwml,1632525831,858.09997558593750000,19.98999977111816406,,33.11999893188476562,32.85217666625976562,-97.30322265625000000,,,1446,1268,205,
ocw1k5zzkwml,1632525836,856.79998779296875000,19.72999954223632812,,33.45999908447265625,32.85228729248046875,-97.30321502685546875,,,1458,1281,197,
ocw1k5zzkwml,1632525841,855.50000000000000000,19.53000068664550781,,33.77000045776367188,32.85240173339843750,-97.30321502685546875,,,1472,1294,205,
ocw1k5zzkwml,1632525846,854.29998779296875000,19.53000068664550781,,33.84000015258789062,32.85251235961914062,-97.30323028564453125,,,1486,1307,205,
ocw1k5zzkwml,1632525851,853.09997558593750000,19.37000083923339844,,33.90999984741210938,32.85259246826171875,-97.30326080322265625,,,1500,1318,205,
ocw1k5zzkwml,1632525856,851.70001220703125000,19.28000068664550781,,34.16999816894531250,32.85268402099609375,-97.30327606201171875,,,1513,1332,205,
ocw1k5zzkwml,1632525861,850.40002441406250000,19.22999954223632812,,34.18999862670898438,32.85278701782226562,-97.30332183837890625,,,1524,1345,205,
ocw1k5zzkwml,1632525866,849.20001220703125000,19.12000083923339844,,34.36000061035156250,32.85287857055664062,-97.30333709716796875,,,1536,1358,205,
ocw1k5zzkwml,1632525871,847.59997558593750000,18.89999961853027344,,34.70000076293945312,32.85297775268554688,-97.30333709716796875,,,1552,1373,205,
ocw1k5zzkwml,1632525876,846.09997558593750000,18.94000053405761719,,34.66999816894531250,32.85306549072265625,-97.30332946777343750,,,1565,1389,205,
ocw1k5zzkwml,1632525881,845.00000000000000000,18.70000076293945312,,35.00999832153320312,32.85316848754882812,-97.30332183837890625,,,1578,1400,205,
ocw1k5zzkwml,1632525886,843.59997558593750000,18.56999969482421875,,35.18000030517578125,32.85327529907226562,-97.30331420898437500,,,1591,1414,205,
ocw1k5zzkwml,1632525891,842.40002441406250000,18.32999992370605469,,35.41999816894531250,32.85335922241210938,-97.30330657958984375,,,1605,1426,205,
ocw1k5zzkwml,1632525896,841.09997558593750000,18.29000091552734375,,35.72999954223632812,32.85345458984375000,-97.30329132080078125,,,1616,1440,205,
ocw1k5zzkwml,1632525901,839.70001220703125000,18.05999946594238281,,35.91999816894531250,32.85351562500000000,-97.30328369140625000,,,1629,1454,205,
ocw1k5zzkwml,1632525906,838.40002441406250000,17.98999977111816406,,35.63000106811523438,32.85359954833984375,-97.30324554443359375,,,1643,1467,205,
ocw1k5zzkwml,1632525911,837.00000000000000000,17.86000061035156250,,35.75000000000000000,32.85367965698242188,-97.30319213867187500,,,1656,1482,205,
ocw1k5zzkwml,1632525916,835.40002441406250000,17.60000038146972656,,35.59000015258789062,32.85380172729492188,-97.30313110351562500,,,1672,1498,205,
ocw1k5zzkwml,1632525921,834.09997558593750000,17.45000076293945312,,35.16999816894531250,32.85387039184570312,-97.30303955078125000,,,1682,1511,205,
ocw1k5zzkwml,1632525926,832.50000000000000000,17.22999954223632812,,35.56999969482421875,32.85403442382812500,-97.30299377441406250,,,1702,1527,205,
ocw1k5zzkwml,1632525931,831.20001220703125000,17.17000007629394531,,35.54999923706054688,32.85416030883789062,-97.30293273925781250,,,1717,1541,205,
ocw1k5zzkwml,1632525936,829.90002441406250000,17.05999946594238281,,35.29000091552734375,32.85425949096679688,-97.30286407470703125,,,1730,1555,205,
ocw1k5zzkwml,1632525941,828.59997558593750000,17.04000091552734375,,34.88999938964843750,32.85434722900390625,-97.30276489257812500,,,1743,1567,205,
ocw1k5zzkwml,1632525946,827.29998779296875000,17.06999969482421875,,34.66999816894531250,32.85444259643554688,-97.30266571044921875,,,1757,1581,205,
ocw1k5zzkwml,1632525951,826.20001220703125000,17.19000053405761719,,33.95000076293945312,32.85451889038085938,-97.30257415771484375,,,1769,1592,205,
ocw1k5zzkwml,1632525956,825.00000000000000000,17.25000000000000000,,31.42000007629394531,32.85459136962890625,-97.30252075195312500,,,1779,1604,205,
ocw1k5zzkwml,1632525961,823.59997558593750000,17.17000007629394531,,30.01000022888183594,32.85472869873046875,-97.30245208740234375,,,1792,1619,205,
ocw1k5zzkwml,1632525966,822.29998779296875000,17.12000083923339844,,29.04999923706054688,32.85488128662109375,-97.30239868164062500,,,1805,1632,205,
ocw1k5zzkwml,1632525971,820.90002441406250000,17.10000038146972656,,28.25000000000000000,32.85506439208984375,-97.30233001708984375,,,1819,1647,205,
ocw1k5zzkwml,1632525976,819.50000000000000000,16.90999984741210938,,27.85000038146972656,32.85522842407226562,-97.30224609375000000,,,1833,1661,205,
ocw1k5zzkwml,1632525981,818.00000000000000000,17.01000022888183594,,27.18000030517578125,32.85539245605468750,-97.30214691162109375,,,1846,1677,205,
ocw1k5zzkwml,1632525986,817.09997558593750000,17.15999984741210938,,26.73999977111816406,32.85555648803710938,-97.30205535888671875,,,1860,1686,205,
ocw1k5zzkwml,1632525991,815.79998779296875000,17.09000015258789062,,26.45000076293945312,32.85572433471679688,-97.30192565917968750,,,1874,1700,205,
ocw1k5zzkwml,1632525996,814.50000000000000000,17.22999954223632812,,24.80999946594238281,32.85591125488281250,-97.30183410644531250,,,1888,1714,205,
ocw1k5zzkwml,1632526001,813.09997558593750000,17.15999984741210938,,23.50000000000000000,32.85608291625976562,-97.30174255371093750,,,1901,1728,205,
ocw1k5zzkwml,1632526006,812.09997558593750000,17.04000091552734375,,22.84000015258789062,32.85626983642578125,-97.30168151855468750,,,1913,1739,205,
ocw1k5zzkwml,1632526011,810.79998779296875000,16.97999954223632812,,22.15999984741210938,32.85643386840820312,-97.30159759521484375,,,1927,1753,205,
ocw1k5zzkwml,1632526016,809.40002441406250000,16.95000076293945312,,21.95999908447265625,32.85659027099609375,-97.30149078369140625,,,1941,1767,205,
ocw1k5zzkwml,1632526021,808.09997558593750000,16.89999961853027344,,21.42000007629394531,32.85672378540039062,-97.30139923095703125,,,1955,1781,205,
ocw1k5zzkwml,1632526026,806.70001220703125000,16.82999992370605469,,20.95999908447265625,32.85687637329101562,-97.30127716064453125,,,1971,1795,205,
ocw1k5zzkwml,1632526031,805.29998779296875000,16.73999977111816406,,20.67000007629394531,32.85697937011718750,-97.30119323730468750,,,1987,1810,205,
ocw1k5zzkwml,1632526036,804.00000000000000000,16.88999938964843750,,20.29000091552734375,32.85710525512695312,-97.30112457275390625,,,2000,1824,205,
ocw1k5zzkwml,1632526041,802.59997558593750000,16.85000038146972656,,19.98999977111816406,32.85717773437500000,-97.30103302001953125,,,2014,1839,205,
ocw1k5zzkwml,1632526046,801.09997558593750000,16.87000083923339844,,19.79999923706054688,32.85721969604492188,-97.30094909667968750,,,2026,1855,205,
ocw1k5zzkwml,1632526051,799.90002441406250000,16.69000053405761719,,19.56999969482421875,32.85729217529296875,-97.30088043212890625,,,2040,1868,205,
ocw1k5zzkwml,1632526081,791.00000000000000000,16.70000076293945312,,18.34000015258789062,32.85749816894531250,-97.30027770996093750,,,2129,1963,205,
ocw1k5zzkwml,1632526111,782.20001220703125000,16.35000038146972656,,17.79999923706054688,32.85768890380859375,-97.29973602294921875,,,2221,2058,205,
ocw1k5zzkwml,1632526141,773.79998779296875000,15.80000019073486328,,15.56999969482421875,32.85794067382812500,-97.29914855957031250,,,2318,2149,205,
ocw1k5zzkwml,1632526171,764.90002441406250000,15.14000034332275391,,14.47999954223632812,32.85822296142578125,-97.29865264892578125,,,2413,2247,205,
ocw1k5zzkwml,1632526201,756.40002441406250000,15.02999973297119141,,12.96000003814697266,32.85823059082031250,-97.29825592041015625,,,2511,2342,205,
ocw1k5zzkwml,1632526231,747.90002441406250000,14.92000007629394531,,14.69999980926513672,32.85801696777343750,-97.29787445068359375,,,2603,2437,205,
ocw1k5zzkwml,1632526261,739.70001220703125000,14.64000034332275391,,14.39000034332275391,32.85763168334960938,-97.29718017578125000,,,2698,2531,205,
ocw1k5zzkwml,1632526291,731.70001220703125000,14.01000022888183594,,14.01000022888183594,32.85708999633789062,-97.29673767089843750,,,2787,2622,205,
ocw1k5zzkwml,1632526321,723.29998779296875000,13.93999958038330078,,14.14999961853027344,32.85648727416992188,-97.29631805419921875,,,2880,2718,205,
ocw1k5zzkwml,1632526351,714.90002441406250000,13.57999992370605469,,13.56999969482421875,32.85566711425781250,-97.29585266113281250,,,2974,2817,205,
ocw1k5zzkwml,1632526381,706.59997558593750000,12.73999977111816406,,12.65999984741210938,32.85485458374023438,-97.29560852050781250,,,3072,2915,205,
ocw1k5zzkwml,1632526411,698.29998779296875000,12.47000026702880859,,12.22000026702880859,32.85397720336914062,-97.29553222656250000,,,3172,3014,205,
ocw1k5zzkwml,1632526531,669.00000000000000000,10.46000003814697266,,8.84000015258789062,32.85247421264648438,-97.29778289794921875,,,3527,3372,205,
ocw1k5zzkwml,1632526651,643.59997558593750000,8.77000045776367188,,8.26000022888183594,32.85106277465820312,-97.29943084716796875,,,3845,3692,205,
ocw1k5zzkwml,1632526771,616.00000000000000000,6.07000017166137695,,9.25000000000000000,32.84823989868164062,-97.29992675781250000,,,4190,4052,205,
ocw1k5zzkwml,1632526891,587.79998779296875000,4.34000015258789062,,9.78999996185302734,32.84381103515625000,-97.30092620849609375,,,4577,4434,205,
ocw1k5zzkwml,1632527011,563.00000000000000000,2.97000002861022949,,6.65000009536743164,32.83855819702148438,-97.29988098144531250,,,4921,4783,205,
ocw1k5zzkwml,1632527131,537.90002441406250000,-0.03999999910593033,,8.96000003814697266,32.83405685424804688,-97.29344940185546875,,,5272,5149,205,
ocw1k5zzkwml,1632527251,513.09997558593750000,-3.31999993324279785,,10.18000030517578125,32.83071136474609375,-97.28522491455078125,,,5646,5526,205,
ocw1k5zzkwml,1632527371,487.79998779296875000,-6.19000005722045898,,17.90999984741210938,32.82936477661132812,-97.27336883544921875,,,6036,5922,205,
ocw1k5zzkwml,1632527491,463.60000610351562500,-9.55000019073486328,,27.55999946594238281,32.82748031616210938,-97.25826263427734375,,,6430,6318,205,
ocw1k5zzkwml,1632527611,439.10000610351562500,-12.22000026702880859,,21.92000007629394531,32.82503890991210938,-97.24209594726562500,,,6841,6735,205,
ocw1k5zzkwml,1632527731,416.39999389648437500,-14.56999969482421875,,51.68000030517578125,32.82325744628906250,-97.22555541992187500,,,7240,7139,205,
ocw1k5zzkwml,1632527851,395.00000000000000000,-16.25000000000000000,,48.74000167846679688,32.82206726074218750,-97.20481109619140625,,,7627,7536,205,
ocw1k5zzkwml,1632527971,375.00000000000000000,-18.92000007629394531,,39.47999954223632812,32.82078552246093750,-97.18681335449218750,,,8013,7927,205,
ocw1k5zzkwml,1632528091,355.20001220703125000,-21.54000091552734375,,48.36999893188476562,32.81937026977539062,-97.16873931884765625,,,8406,8328,205,
ocw1k5zzkwml,1632528211,335.70001220703125000,-24.64999961853027344,,50.06000137329101562,32.81980514526367188,-97.14958953857421875,,,8817,8741,205,
